"統一編號","商業名稱","商業地址","登記狀態"
"37567288","蕾聚工作室","臺南市永康區?行里新中街285號1樓","核准設立"
"37742856","滿記實業社","臺南市永康區安康里中華西街142號1樓","核准設立"
"37877571","豆品香企業社","新北市三重區中興北街235號","核准設立"
"38496564","老麵團食坊","臺北市萬華區和平西路3段61號(1樓)","核准設立"
"38510073","為薪企業社","臺北市中山區復興北路400號3樓之2","核准設立"
"38705470","台醬生物科技廠","高雄市燕巢區安林二街１３號１樓","核准設立"
"38726469","美香濃興業","高雄市美濃區民生路６３號","核准設立"
"38928351","豪均企業社","彰化縣埔鹽鄉打廉村埔打路1巷10-3號","核准設立"
"38962218","宏鑫商行","南投縣草屯鎮中原里坪腳巷10之1號","核准設立"
"38963461","黃顏豆腐店","南投縣埔里鎮西門里梅子路６０號","核准設立"
"38963461","黃顏豆腐店","南投縣埔里鎮西門里梅子路６０號","核准設立"
"39678155","紅瓦厝創意生活美食館","苗栗縣後龍鎮灣寶里1鄰圪仔內3-5號","核准設立"
"39768120","廣友農產行","彰化縣大村鄉加錫村加錫二巷5號","核准設立"
"39845999","杏福農莊國際商行","臺中市南屯區永定里黎明路二段７１巷３４號１樓","歇業／撤銷"
"40304606","福利豆腐製造工廠","宜蘭縣宜蘭市北津里吳沙路一０號","歇業／撤銷"
"40648757","如善園商行","臺中市西區昇平里華美街１３１－２號","核准設立"
"40743632","寶島豆花","臺南市歸仁區八甲里大仁八街11號","核准設立"
"40800181","良豆記食品","屏東縣內埔鄉富田村富豐路327號","核准設立"
"40862171","綠廷企業社","臺南市安南區東和里環館三路13巷30弄58號1樓","核准設立"
"40871501","黑田手作企業社","臺南市東區仁和里仁和路139巷51弄26之1號1樓","核准設立"
"41015626","詰源堂","花蓮縣花蓮市主信里中正路418號1樓","核准設立"
"41300993","好客庄企業社","高雄市美濃區中興路一段４７號１樓","核准設立"
"41324427","大丸山東饅頭","高雄市湖內區中正路２段３０１號","核准設立"
"41324427","大丸山東饅頭","高雄市湖內區中正路２段３０１號","核准設立"
"41365806","九兆軒食品坊","新北市淡水區自強路48之1號7樓","核准設立"
"43794064","日益豆腐店","桃園市桃園區大興里雙?路58巷14號1樓","核准設立"
"45515735","明鼎益興業社","雲林縣西螺鎮大新里大新七九號一樓","核准設立"
"45602652","華城食品行","雲林縣西螺鎮公?里三源一八九之一號一樓","核准設立"
"45771782","佳味珍農產行","雲林縣西螺鎮埤頭里埤頭35之2號","核准設立"
"47234578","新豐草農產行","雲林縣崙背鄉草湖村草湖134之60號","核准設立"
"47351147","米福小鋪","南投縣竹山鎮中山里集山路三段1199號","核准設立"
"47351147","米福小鋪","南投縣竹山鎮中山里集山路三段1199號","核准設立"
"47366330","明?豆腐店","彰化縣員林市中東里山腳路5段87號","核准設立"
"49102503","黃家豆腐坊","苗栗縣銅鑼鄉福興村平陽路25號","核准設立"
"52436429","禾達昇行","臺中市北屯區平安里北平路四段２２號１樓","核准設立"
"73713173","永發食品廠","臺南市仁德區保安里開發一路2號","核准設立"
"76989841","富山企業行","高雄市湖內區中華街７４巷１０號","核准設立"
"77111118","佛全素食品行","彰化縣福興鄉鎮平村鎮平街21-128號","核准設立"
"77111118","佛全素食品行","彰化縣福興鄉鎮平村鎮平街３號","核准設立"
"77301172","華興","金門縣金湖鎮山外里建華５之１號（限建築物第壹層使用）","核准設立"
"77340549","新益","金門縣烈嶼鄉林湖村東林３號","歇業／撤銷"
"77815566","全味聖農產品企業社","雲林縣西螺鎮大新里大新一八號","核准設立"
"92198211","東昌飼料加工廠","屏東縣潮州鎮八爺里介壽路３７８號","核准設立"
"94042904","中華豆腐工廠","花蓮縣花蓮市主力里中華路２５３號","核准設立"
"97632538","金生豆皮廠","雲林縣西螺鎮大新里大新路一六一─二號","核准設立"
"99296309","中興豆沙行","新北市三重區中正北路１９３巷３５弄４７號","核准設立"
"87985548","世泰食品實業社","嘉義縣太保市北新里中興路一段３２３號","核准設立"
"51444344","泉豐食品工廠","臺中市南屯區田心里南屯路二段５９０號","核准設立"
"45861138","禾豐食品行","臺中市北區健行里健行路692-3號1樓","歇業／撤銷"
"45774697","金桃食品工廠","雲林縣西螺鎮漢光里平和南路188號1樓","歇業／撤銷"
"40610149","宜品商行","臺中市西區中興里美村路一段１６６號１樓，２樓，地下室","核准設立"
"26431953","牧場工坊","臺南市北區長榮里長榮路5段5號1樓","歇業／撤銷"
"06625306","翔順豆腐店","臺南市永康區勝利里勝利街180號","核准設立"
