"Response_X","Response_Y","R_cat","P_cat","M_cat"
303021.294,2775999.535,2,0,0
303028.11,2775972.45,1,0,0
302985.656,2775972.247,1,0,0
305285.774,2775226.955,1,0,0
305293.292,2775227.27,1,0,0
305341.02,2775113.066,1,2,0
305363.011,2775205.656,1,0,0
305110.086,2774910.638,1,0,0
305109.586,2774924.012,1,0,0
305109.467,2774927.199,1,0,0
305109.278,2774932.254,1,0,0
305020.445,2774942.373,1,0,0
305003.694,2774925.208,1,0,0
305082.205,2774930.392,1,0,0
305108.773,2774948.872,3,0,0
305124.376,2775013.185,3,2,0
305108.391,2774957.594,1,0,0
305160.425,2774799.181,4,0,0
305103.161,2774990.751,1,0,0
305044.126,2774974.55,1,0,0
305023.685,2774986.839,1,0,0
305017.015,2774986.84,1,0,0
305020.858,2774972.823,1,0,0
305080.932,2774976.698,1,0,0
305121.759,2775099.601,1,0,0
305015.973,2775018.808,1,0,0
305082.213,2775019.679,1,0,0
305074.18,2775033.354,1,0,0
305121.674,2775106.565,1,0,0
305105.274,2775035.794,1,0,0
305121.634,2775109.836,3,0,0
305105.08,2775044.269,2,0,0
305233.045,2775116.551,1,0,0
305249.716,2775115.014,1,0,0
305185.973,2775130.092,1,0,0
305120.674,2775133.563,2,0,0
305140.299,2775151.643,1,0,0
305149.116,2775195.806,1,0,0
305157.897,2775196.158,1,0,0
305285.941,2775251.646,1,0,0
305227.203,2775198.999,1,0,0
305141.922,2774837.67,1,0,0
302834.73,2775818.177,1,0,0
302824.015,2775809.217,1,1,0
302818.213,2775821.566,1,0,0
302820.388,2775810.338,1,0,0
302778.676,2775823.871,3,0,0
302769.035,2775827.007,2,1,0
303046.279,2775749.042,1,0,0
302557.876,2775679.441,2,0,0
302556.957,2775700.224,1,0,0
302554.569,2775677.507,1,0,0
302533.387,2775688.547,1,0,0
302534.016,2775665.488,1,0,0
302527.839,2775692.796,1,0,0
302509.712,2775675.817,1,0,0
302521.848,2775692.034,2,0,0
303028.007,2775744.222,1,0,1
303034.36,2775752.773,1,0,0
302474.032,2775698.195,1,0,0
302460.507,2775700.699,1,0,0
303024.083,2775746.822,1,0,0
302371.361,2775700.287,1,0,0
302360.363,2775696.887,1,0,0
302322.6,2775709.613,1,0,0
302309.773,2775711.985,1,0,0
302332.665,2775723.618,1,0,0
302288.98,2775715.831,2,1,0
302323.116,2775725.415,2,1,0
303009.813,2775751.199,1,0,0
302294.078,2775731.42,1,0,0
302281.327,2775741.385,1,1,0
302259.905,2775737.477,2,0,0
302197.569,2775726.092,15,5,1
302250.138,2775739.261,1,0,0
302233.592,2775741.92,1,0,0
303003.585,2775753.109,1,0,0
302998.778,2775763.91,1,0,0
302009.586,2775810.46,1,0,0
302024.34,2775825.733,1,0,0
303098.277,2775723.307,1,0,0
302028.623,2775831.193,3,0,0
302039.374,2775808.553,1,0,0
302053.052,2775865.52,15,5,3
302076.497,2775856.302,4,0,0
302148.071,2775845.551,3,0,0
302954.131,2775777.635,2,0,0
302949.658,2775779.083,1,0,0
302936.67,2775758.462,1,0,0
302935.255,2775753.577,1,0,0
302888.741,2775764.569,1,0,0
302891.245,2775772.315,1,0,0
302903.803,2775806.508,1,0,0
302855.951,2775650.283,1,0,0
302890.714,2775797.259,1,0,0
302877.51,2775801.847,2,0,0
300254.389,2779259.982,8,0,0
297676.916,2779363.616,1,0,0
297182.012,2779447.93,1,2,0
297126.674,2779737.421,13,4,2
297109.74,2779708.424,5,2,0
297043.101,2779545.024,1,0,0
297066.368,2779624.82,3,0,0
297035.438,2779474.959,1,2,0
296941.805,2779154.767,1,0,0
300091.36,2779382.116,1,0,0
301015.232,2769377.085,1,0,0
300873.36,2769547.831,1,0,0
300207.564,2769657.405,1,0,1
300166.602,2769663.851,0,0,1
300141.547,2769660.875,1,0,0
299967.113,2769592.989,1,4,0
300085.58,2769652.693,12,6,1
300050.32,2769708.377,1,0,0
300052.149,2769702.504,2,0,0
299910.541,2769412.495,1,0,0
299832.439,2769623.292,2,0,0
299719.263,2769492.389,1,0,0
299939.944,2769631.443,1,0,0
300677.229,2769626.505,1,0,0
300636.512,2769699.253,1,0,0
300694.885,2769724.559,2,2,1
300629.875,2769699.175,1,0,0
300606.774,2769701.593,1,0,0
300514.526,2769692.58,2,0,0
300493.69,2769690.933,1,0,0
300489.183,2769690.327,1,0,0
300753.658,2769709.195,1,0,0
300460.62,2769688.095,1,0,0
300450.018,2769687.332,2,0,0
300442.291,2769686.439,1,0,0
300484.384,2769665.107,1,0,0
300469.114,2769669.319,1,0,0
300468.747,2769674.997,1,0,0
300483.731,2769650.026,1,0,0
300524.209,2769708.36,1,0,0
300355.61,2769679.475,1,0,0
300496.163,2769706.041,1,0,0
300501.116,2769706.497,1,0,0
300424.231,2769699.883,1,0,0
300766.237,2769694.089,1,0,0
300278.619,2769665.962,1,0,0
300304.87,2769751.412,1,0,0
300271.624,2769665.223,1,0,0
310693.952,2775465.242,1,0,0
310686.056,2775523.708,1,0,0
310432.416,2775632.546,1,0,0
310429.209,2775657.071,0,0,1
310322.907,2775661.947,1,0,0
310546.533,2775698.441,1,0,0
310379.521,2775699.981,1,1,0
310496.034,2775746.039,1,0,0
310530.187,2775766.92,1,0,0
310473.295,2775805.558,1,0,0
310474.685,2775702.557,1,0,0
310541.934,2775886.34,2,0,1
310443.241,2775681.072,1,0,0
310377.301,2775712.582,1,0,0
310109.31,2776060.485,1,0,0
310606.232,2775368.112,1,0,0
310595.344,2775507.594,1,0,0
310927.992,2776999.511,1,0,0
310670.858,2774944.138,2,0,0
310573.337,2775226.363,1,0,0
310602.065,2775248.208,1,0,0
310807.454,2774810.462,1,0,0
300205.986,2779909.303,1,0,0
300311.46,2779993.129,1,1,0
300417.576,2780020.875,1,0,0
300262.317,2780018.136,1,0,0
300239.734,2779994.769,4,1,2
300234.005,2780019.086,1,0,0
300244.392,2780027.181,0,0,1
300313.755,2780074.906,1,0,0
300318.783,2779423.933,1,0,0
300141.513,2780251.469,2,0,0
300127.117,2780285.661,1,0,2
300122.298,2780297.106,1,0,0
300092.713,2780366.321,2,0,0
300084.162,2780386.351,3,0,0
300077.57,2780401.794,1,0,0
300074.867,2780408.128,1,0,0
300135.317,2780495.382,1,0,0
300050.61,2780475.938,2,0,1
300012.966,2780569.749,1,0,0
300011.745,2780584.434,1,0,0
300017.164,2780642.95,1,0,0
300142.655,2780550.962,1,0,0
299937.575,2780650.516,1,0,0
300034.847,2780842.197,1,0,0
300059.354,2780862.313,1,0,0
300070.881,2780885.057,5,0,0
300118.769,2780884.313,1,0,0
300120.633,2780888.18,1,0,0
300123.456,2780893.487,2,0,1
300261.487,2781056.756,1,0,0
300273.59,2781058.653,2,0,0
300112.681,2779451.281,1,0,0
300061.48,2779444.8,2,0,0
300072.192,2779534.109,1,0,0
300335.481,2781061.843,1,0,0
300485.826,2781070.922,1,0,0
300491.028,2781071.281,1,0,0
300619.948,2781092.747,1,0,0
300655.576,2781084.426,1,0,0
300676.067,2781093.39,1,0,0
308825.149,2770336.715,1,0,0
308870.785,2770235.545,1,0,0
308701.248,2770558.577,1,0,0
308717.13,2770531.936,2,0,0
308722.301,2770559.951,1,0,0
308722.569,2770522.814,1,0,0
308727.918,2770513.84,1,0,0
308629.587,2770471.876,2,0,0
308739.502,2770531.099,1,0,0
308737.545,2770492.872,1,0,0
308671.884,2770607.833,1,0,0
308741.752,2770483.009,1,0,0
308757.155,2770446.905,1,0,0
308814.784,2770499.031,2,1,1
308772.466,2770460.315,1,1,0
308761.032,2770437.819,1,0,0
308675.366,2770601.993,1,0,0
308765.465,2770427.426,3,0,0
308771.823,2770412.525,1,0,0
308800.346,2770394.967,1,0,0
300686.212,2780375.444,1,0,0
300724.632,2780379.535,1,0,0
300730.549,2780379.986,1,0,1
300765.702,2780379.986,3,2,0
300236.615,2780271.256,1,0,0
300247.355,2780272.998,4,0,0
300253.301,2780251.562,4,0,0
300253.731,2780275.396,1,0,0
300231.146,2780310.821,1,0,0
300235.974,2780328.446,1,1,2
300225.539,2780346.739,2,0,0
300164.48,2780364.305,1,0,0
300245.356,2780165.048,1,0,0
300298.23,2780286.077,1,0,0
300343.41,2780275.419,1,0,0
300365.217,2780281.842,2,0,0
300460.191,2780312.498,0,0,1
300460.21,2780335.623,1,0,2
300466.393,2780337.972,2,0,0
300487.174,2780325.716,1,0,0
300484.958,2780345.154,2,0,0
300571.883,2780341.378,1,0,0
300655.641,2780351.375,1,0,0
300670.471,2780352.051,1,0,0
300215.324,2780335.721,1,0,0
300174.843,2780277.861,1,0,0
300132.005,2780365.821,2,0,0
300130.251,2780369.611,1,0,0
300122.61,2780386.117,1,0,0
300106.567,2780418.912,1,0,0
300185.2,2780305.387,0,0,1
302047.092,2773306.004,1,0,0
302040.159,2773403.694,1,0,0
302103.016,2773410.239,1,0,0
302052.765,2773424.554,1,0,0
302035.44,2773517.347,1,0,0
302035.523,2773546.366,1,0,0
302035.55,2773556.096,1,0,0
302052.797,2773716.759,4,0,0
302052.344,2773728.862,3,0,0
302051.914,2773753.066,1,0,0
302051.555,2772942.501,1,0,0
302051.293,2773778.233,1,0,0
302111.077,2773795.942,1,0,0
302038.802,2773710.946,1,0,0
302038.079,2773728.377,1,0,0
302037.537,2773745.082,1,0,0
302038.262,2773749.802,1,0,0
302037.9,2773754.705,1,0,0
302035.007,2773829.741,1,0,0
302067.449,2772984.117,1,0,0
302054.27,2773060.406,1,0,0
302054.936,2773086.734,3,0,0
302065.2,2772891.866,1,0,0
302070.876,2773227.315,1,0,0
302131.476,2773241.398,1,0,0
302139.471,2773275.089,1,0,0
303081.217,2775891.281,1,0,0
303144.731,2775873.58,2,1,0
302780.303,2775801.209,3,0,0
302784.014,2775813.104,1,0,0
302793.501,2775853.407,4,1,0
303072.591,2775727.37,1,0,0
303081.417,2775755.32,1,0,0
303084.035,2775763.592,1,0,0
303080.471,2775781.1,1,0,0
303019.145,2775711.57,1,0,0
302989.286,2775715.547,1,0,0
303054.558,2775687.874,5,0,0
302592.63,2771366.781,3,1,0
302820.179,2771488.484,4,1,0
302781.527,2771510.031,5,0,0
302853.471,2771478.13,3,0,1
302812.027,2771503.075,1,0,0
302818.868,2771501.28,3,0,0
302886.912,2771470.617,1,0,0
302923.472,2771461.336,3,0,1
302928.673,2771460.016,7,1,0
302887.42,2771484.651,7,2,0
302934.671,2771458.494,3,0,0
302902.249,2771479.571,4,0,0
302930.355,2771472.256,1,0,0
302741.451,2771521.117,12,7,3
302774.03,2771500.182,1,0,0
302778.369,2771499.084,1,0,0
302746.874,2771496.276,1,0,0
302765.073,2771502.45,1,0,0
302799.003,2771492.627,6,0,0
302765.195,2771513.987,1,0,0
302809.243,2771489.825,1,0,0
302615.379,2771417.919,1,0,0
302637.79,2771471.736,1,0,0
302644.499,2771488.722,2,1,0
302780.682,2771547.847,1,0,0
302776.656,2771548.874,1,0,0
302833.201,2771545.386,1,0,0
302858.342,2771537.144,1,0,0
302855.143,2771538.341,4,1,1
302858.523,2771527.261,1,0,0
302867.385,2771523.74,3,0,0
302900.883,2771531.728,3,1,0
302880.211,2771519.448,1,0,0
302876.249,2771520.582,2,0,0
302916.665,2771512.744,2,0,0
302943.974,2771505.402,1,0,0
302767.021,2771561.206,1,0,0
302776.507,2771559.882,1,0,0
302765.577,2771551.695,1,0,0
302769.197,2771550.772,2,0,0
302628.886,2771523.268,1,4,0
302614.027,2771524.147,1,0,0
302647.203,2771531.853,1,0,0
302637.521,2771536.625,3,5,0
302636.72,2771523.403,2,0,1
302801.506,2771593.521,3,2,0
302841.439,2771583.581,1,0,0
302755.814,2771605.37,2,1,0
302879.706,2771574.8,1,0,0
302888.678,2771572.436,1,0,0
302894.44,2771570.918,1,0,0
302893.542,2771561.864,2,0,0
302900.485,2771560.074,2,0,0
302909.143,2771567.124,1,0,0
302922.488,2771554.835,1,0,0
302915.48,2771556.701,1,1,0
302934.622,2771560.928,1,1,0
302931.592,2771551.026,2,0,0
302765.859,2771602.804,1,0,0
302947.506,2771547.91,2,0,0
302966.177,2771543.207,1,0,0
302970.455,2771542.129,1,0,0
302772.384,2771601.138,1,0,0
302778.164,2771591.312,2,1,1
302677.122,2771566.619,1,0,0
302678.357,2771570.114,4,0,0
302603.113,2771575.71,1,0,0
302600.192,2771575.636,1,0,0
302623.277,2771584.951,3,0,0
302596.478,2771575.541,1,0,0
302606.135,2771584.341,1,0,0
302587.447,2771575.311,2,0,0
302602.925,2771584.282,1,2,0
302645.988,2771584.99,1,0,0
302619.972,2771576.345,2,0,0
302625.813,2771576.363,1,0,0
302696.264,2771636.981,19,13,0
302450.252,2771041.844,1,0,0
302416.104,2770978.338,107,61,10
302653.388,2771274.329,1,0,0
302626.212,2771289.832,2,0,2
302657.192,2771215.187,1,0,0
302688.672,2771267.607,2,0,0
302758.398,2771262.712,1,0,0
302707.159,2771263.943,1,0,0
302634.262,2771288.486,1,0,0
302641.504,2771277.768,1,0,0
302646.547,2771288.535,3,1,1
302612.405,2771301.132,1,0,0
302625.677,2771329.811,1,0,0
302698.304,2771318.613,4,1,0
302831.411,2771287.279,1,2,0
302660.565,2771329.957,1,0,0
302634.91,2771353.507,1,0,0
302646.188,2771377.083,1,2,0
302540.974,2771253.239,1,0,0
302543.812,2771259.476,5,4,0
302551.868,2771277.181,21,31,4
302558.327,2771291.375,1,0,0
302569.13,2771313.097,3,5,0
302736.576,2771449.626,1,0,0
302857.416,2771430.1,2,0,0
302872.3,2771425.497,5,4,0
302802.674,2771432.784,1,0,0
302785.969,2771437.244,1,0,0
302838.728,2771416.56,2,3,1
302856.799,2771417.712,2,0,2
302762.519,2771453.478,1,0,0
302760.154,2771476.856,1,0,0
302752.639,2771469.343,49,38,9
302815.073,2771444.172,2,1,0
302826.147,2771441.253,1,0,0
302810.923,2771445.078,14,6,1
302582.579,2771344.689,10,21,0
302518.791,2771377.148,1,0,0
303609.173,2779439.479,1,1,0
303654.738,2779454.363,2,1,0
303686.755,2779521.784,1,0,0
303696.712,2779503.551,2,0,0
303540.355,2779629.17,1,0,0
303516.024,2779485.081,1,1,1
303475.172,2779491.925,1,0,0
303418.385,2779508.967,2,0,0
303553.437,2779506.988,1,0,0
303710.33,2779553.517,4,1,0
303690.689,2779546.572,1,0,0
303726.835,2779047.203,1,0,0
303595.537,2779066.986,1,0,0
303616.265,2779019.238,1,0,0
303713.399,2779592.514,1,0,0
303699.14,2779585.48,1,0,0
303758.81,2779659.049,6,0,0
303724.59,2779601.793,1,0,0
303688.218,2779636.897,2,3,0
303676.434,2779605.684,2,0,0
303755.537,2779696.198,1,0,0
303905.426,2779808.758,0,0,1
304005.117,2779768.172,0,0,1
303767.255,2779715.657,1,0,0
303614.309,2780857.501,1,0,0
303793.376,2780018.944,1,0,0
303846.763,2780021.129,1,0,0
303575.803,2779184.632,1,0,0
303572.163,2779185.953,1,0,0
303511.908,2779126.82,1,0,0
303585.549,2779194.545,2,0,1
303569.751,2779203.096,1,0,0
303517.706,2779147.419,3,1,1
303578.864,2779230.292,1,2,0
303621.617,2779242.604,3,0,0
303606.198,2779254.493,1,0,0
303546.892,2779240.938,4,0,0
303612.255,2779282.64,1,0,0
303545.624,2779252.935,2,1,0
303536.29,2779255.243,1,0,0
303601.872,2779300.62,1,0,0
303606.594,2779313.29,2,0,0
303370.423,2779427.969,2,0,0
303658.716,2779313.655,1,0,0
303623.651,2779364.242,1,0,0
303624.662,2779367.325,1,0,0
303625.674,2779370.409,1,0,0
303627.536,2779376.087,1,0,0
302781.728,2772496.899,15,18,7
302739.853,2772579.431,14,1,2
302739.992,2772600.476,96,47,5
302866.286,2772620.412,1,0,0
302847.636,2772630.806,1,0,0
302818.196,2772638.1,1,0,0
302869.414,2772630.694,1,0,0
302884.908,2772631.865,1,0,0
302843.313,2772621.006,1,0,0
302879.616,2772677.548,0,0,1
302930.97,2772632.236,28,16,3
302945.137,2772631.726,2,7,0
302828.27,2772637.938,1,0,0
302863.701,2771726.276,3,0,0
302880.556,2771725.568,1,0,0
302843.51,2771727.125,3,0,0
302581.942,2772731.281,1,0,0
302582.648,2772717.111,3,0,0
302649.428,2772727.187,2,0,1
302678.476,2772689.706,14,18,4
302880.947,2772708.981,1,0,0
302939.278,2772719.633,1,0,0
302977.817,2772705.372,5,0,0
302992.701,2772705.281,1,0,0
302854.369,2772709.765,1,0,0
302636.132,2771752.518,1,0,0
302600.992,2771750.243,1,0,0
302556.42,2771772.072,3,0,0
302687.304,2772913.778,27,16,1
302850.767,2772933.911,1,0,0
302867.655,2772933.477,1,0,0
302875.826,2772934.589,1,0,0
302900.35,2772929.355,1,0,0
302790.063,2772934.33,1,0,0
302724.448,2772946.131,19,8,2
302617.272,2771803.86,1,0,0
302592.615,2771803.871,4,2,0
302579.905,2771804.55,2,1,0
302567.313,2771821.758,2,0,0
302530.992,2771831.823,2,0,0
302647.738,2771852.792,3,1,0
302635.972,2771853.191,1,2,0
302618.549,2771869.666,1,0,0
302574.251,2771857.918,1,0,0
302569.901,2771851.461,1,0,0
302656.292,2771863.077,2,0,0
302859.969,2771760.144,3,2,0
302870.078,2771759.71,7,3,0
302916.931,2771790.801,1,0,0
302790.384,2771777.812,1,0,0
302785.085,2771778.038,1,1,0
302787.557,2771763.094,10,4,0
302803.79,2771777.239,1,0,0
302808.72,2771777.029,1,0,0
302752.675,2771792.229,11,5,0
302638.627,2771892.588,1,0,0
302640.751,2771899.736,1,0,0
302623.726,2771904.491,2,1,0
302601.683,2771901.56,1,0,0
302576.862,2771898.135,3,0,0
302563.616,2771895.637,2,0,1
302556.112,2771897.604,1,0,0
302533.348,2771875.826,1,0,0
302687.394,2771897.974,1,0,0
302681.716,2771898.189,1,0,0
302755.163,2771846.522,2,0,0
302869.003,2771850.927,4,0,0
302807.217,2771852.454,14,9,2
302660.02,2771925.97,3,1,0
302553.759,2771928.307,1,2,0
302550.967,2771928.456,1,0,0
302689.151,2771923.916,8,0,5
302599.005,2771986.974,2,0,0
302595.246,2771986.087,2,0,0
302588.914,2771986.41,1,0,0
302814.934,2771915.703,10,1,1
302644.407,2772118.681,1,0,0
302569.719,2772114.246,1,0,0
302677.611,2772112.797,2,0,0
302825.493,2772063.654,1,0,0
302832.507,2772063.518,1,1,0
302862.901,2772060.804,1,0,0
302877.706,2772073.383,0,0,1
302819.33,2772050.448,2,2,0
302898.292,2772060.19,1,0,0
302836.802,2772110.69,1,0,0
302822.67,2772101.946,1,0,0
302798.354,2772073.529,1,0,0
302707.371,2772165.163,2,0,0
302698.209,2772149.36,1,1,1
302550.418,2772155.942,3,0,0
302889.305,2772208.358,1,0,0
302918.615,2772194.783,1,0,0
302905.505,2772207.969,1,0,0
302912.28,2772207.806,1,0,0
302926.109,2772207.473,1,0,0
302950.193,2772194.118,1,0,0
302916.004,2772152.916,1,0,0
302941.583,2772144.8,1,1,0
302958.84,2772206.184,1,0,0
302995.913,2772193.168,1,0,0
302978.288,2772205.997,1,0,1
302987.897,2772205.905,1,0,0
302669.499,2772205.522,3,0,2
302589.463,2772190.708,2,0,0
302774.284,2772268.331,1,1,0
302874.311,2772236.829,3,2,0
302812.07,2772255.664,2,1,0
302894,2772236.276,1,1,0
302903.62,2772236.006,1,0,1
302870.055,2772257.719,1,0,0
302892.574,2772257.07,1,0,0
302963.807,2772233.965,1,0,0
302958.092,2772232.484,1,0,0
302921.641,2772256.234,1,0,0
302925.608,2772256.118,1,0,0
302943.178,2772255.408,2,1,1
302790.528,2772256.56,1,0,0
302964.985,2772255.055,1,0,0
302802.225,2772243.047,3,0,0
302994.924,2772254.654,4,2,0
302807.845,2772242.888,1,0,0
302845.879,2772242.463,1,0,0
302858.578,2772237.245,1,0,0
302842.95,2772242.694,5,2,0
302805.987,2772255.917,2,1,0
302776.665,2772326.294,40,13,2
302857.192,2772413.19,3,4,0
302959.042,2772458.902,1,0,0
302804.527,2772461.839,1,0,0
302822.577,2772461.247,2,1,0
302843.248,2772460.957,1,0,0
302682.219,2772512.612,1,0,0
302662.578,2772513.179,3,2,0
302637.395,2772501.067,1,0,0
302598.93,2772501.924,1,0,0
302556.35,2772502.874,1,0,0
302697.329,2772512.176,6,0,1
302781.46,2772481.169,21,6,3
302719.037,2772987.924,3,1,1
302753.482,2773003.902,1,0,0
302716.827,2772998.426,1,0,0
302720.585,2773008.165,1,0,0
302715.874,2773007.744,1,0,0
302712.174,2773099.659,1,0,0
302717.405,2773099.461,1,0,0
302718.329,2773099.478,1,0,0
302721.678,2773101.112,1,0,0
302710.118,2773101.352,36,19,6
302667.15,2773094.418,35,33,0
302710.087,2773121.74,81,50,8
302710.393,2773143.122,28,28,5
302666.812,2773118.847,49,39,3
302722.832,2773248.78,25,20,1
302758.307,2773399.454,5,2,9
302784.289,2773403.554,2,0,0
302843.126,2773397.72,4,5,0
303064.292,2775341.465,1,0,0
303159.266,2775539.625,1,0,0
303177.968,2775973.367,4,0,0
303180.64,2775985.637,1,0,0
303181.924,2776202.318,1,0,0
303174.178,2776197.089,1,1,0
303132.007,2776180.515,1,0,0
303236.283,2776274.981,1,0,0
303237.438,2776282.35,1,0,0
303240.591,2776302.197,2,0,2
303243.132,2776314.927,2,1,0
303243.308,2776319.435,1,0,1
303263.841,2776536.971,1,0,0
303217.614,2776691.459,2,0,1
303212.75,2776710.578,1,0,0
303086.054,2776778.501,1,0,0
303094.756,2776858.387,1,0,0
303073.94,2776851.056,1,0,0
303110.537,2777114.577,3,0,1
303001.83,2777095.501,3,0,0
303034.511,2777113.638,0,0,1
303033.452,2775199.234,1,0,0
302962.55,2777283.928,1,0,0
302959.278,2777290.954,1,0,0
303119.912,2777376.659,2,0,0
302956.895,2777671.706,2,0,0
302961.605,2777673.641,1,0,0
302879.381,2777731.289,1,1,0
302858.158,2777734.548,0,0,1
302904.101,2777713.836,1,0,0
302960.645,2777739.671,1,0,0
303092.869,2777780.944,1,0,0
302963.112,2777761.937,1,0,0
302967.442,2777792.226,3,2,0
302969.072,2777804.105,2,1,0
302793.108,2777799.384,3,0,0
302952.037,2777306.504,1,0,0
302977.086,2777860.105,1,0,0
302948.122,2777314.91,8,0,2
303039.521,2777930.641,2,0,0
302964.254,2777972.885,1,0,0
303002.319,2778029.677,1,0,0
302924.37,2778066.764,3,0,0
302985.858,2778119.795,1,0,0
302987.651,2778132.166,2,0,0
303020.932,2778156.653,2,0,1
303039.237,2778208.827,1,0,0
303040.345,2778211.527,1,0,0
303041.966,2778215.481,2,1,0
303052.591,2778241.386,1,0,0
302932.362,2777295.982,1,0,0
303045.497,2778490.646,1,0,0
303028.086,2778633.819,1,0,0
303105.838,2778693.347,1,0,0
303099.061,2778717.16,4,0,0
303116.319,2778704.105,1,0,0
303080.324,2778819.866,1,0,0
303046.904,2778859.052,1,0,0
303160.008,2778464.752,1,0,0
303140.247,2778563.797,1,1,1
303151.381,2778521.435,1,0,0
303170.703,2778557.078,0,0,1
303113.227,2778796.156,0,0,1
303241.146,2778466.908,2,3,0
303246.003,2778435.715,1,0,0
303229.063,2778519.062,1,0,0
303240.846,2778517.979,3,0,0
303214.842,2778582.064,1,0,0
303221.368,2778595.797,1,0,0
303225.365,2778604.21,4,0,0
303227.174,2778608.015,1,0,0
303185.917,2778588.882,2,0,1
303202.953,2778625.97,1,0,0
303259.245,2778670.085,1,0,0
303261.963,2778675.705,2,0,0
303282.989,2778708.829,1,0,0
303291.562,2778731.259,3,0,0
303300.12,2778746.348,1,0,0
303476.38,2778965.758,1,0,0
301469.325,2781085.537,1,0,0
301455.731,2781093.187,2,0,0
301443.268,2781094.605,1,0,0
301593.653,2781247.418,3,2,3
300356.097,2780821.855,1,0,0
300352.264,2780824.477,3,1,2
300308.669,2780834.6,1,1,0
300295.826,2780843.919,2,0,0
300284.199,2780850.825,1,0,0
300296.622,2780871.618,2,3,0
300277.112,2780855.121,1,0,0
300266.64,2780862.438,2,0,0
300220.115,2780909.768,1,0,0
300208.905,2780923.341,2,1,0
300224.183,2780947.011,1,0,0
300197.688,2780898.131,1,0,0
300176.677,2780908.837,5,0,0
300120.344,2780958.949,1,0,0
300429.506,2780767.309,1,0,0
300403.365,2780786.652,2,0,1
300398.263,2780790.389,1,0,0
300391.222,2780796.156,3,0,0
300384.253,2780801.4,1,0,0
299904.49,2781038.715,1,0,0
299880.746,2781032.041,1,0,0
299576.82,2781209.433,1,0,0
299837.529,2781072.281,1,0,0
299568.91,2781214.573,1,0,0
299833.191,2781074.062,1,0,0
299808.149,2781085.34,2,0,0
299758.184,2781105.402,1,0,0
299743.093,2781112.593,3,1,0
299606.428,2781169.779,1,0,0
299573.964,2781183.268,1,0,0
299577.733,2781136.604,0,0,1
299643.903,2781104.503,1,0,0
299551.288,2781192.943,2,0,0
299488.095,2781198.135,1,0,0
299466.581,2781221.496,1,0,0
299438.632,2781195.135,1,0,0
299456.235,2781221.01,2,0,0
299433.972,2781194.853,1,0,0
299419.232,2781193.959,2,0,0
299990.028,2780995.818,1,0,0
299393.147,2781193.578,1,0,0
299399.531,2781218.096,2,0,0
299394.359,2781217.772,1,0,0
299365.14,2781191.954,1,0,0
299981.77,2781000.421,3,1,0
299334.406,2781190.17,1,0,0
299362.232,2781215.761,1,0,0
299197.911,2781180.617,0,1,2
299174.412,2781179.07,1,0,0
299149.631,2781177.534,1,0,0
